recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
76a68e2c-605c-4e4e-8064-7e1bf483523b::a4f5b5e2-74ed-591e-6511-10d132f57abd,76a68e2c-605c-4e4e-8064-7e1bf483523b,a4f5b5e2-74ed-591e-6511-10d132f57abd,image,SR-NA_03_088_009,1981,description,person,person,"Commewijne 
Plaatselijke",commewijne plaatselijke,"Commewijne 
Plaatselijke",heuristic-capitalized-sequence,,2,NVD-Nieuws No. 4.5.6 / 22 januari - 11 februari 1981,"gale vissers komende week voor de rechter Waterleiding voor Commewijne Plaatselijke aanwijzing Lokatie brug Herdenkingscommissie 25 februari organiseert nationale Produktiebeurs; “Sranan sa wini”, leuze",false,needs-review
76a68e2c-605c-4e4e-8064-7e1bf483523b::a4f5b5e2-74ed-591e-6511-10d132f57abd,76a68e2c-605c-4e4e-8064-7e1bf483523b,a4f5b5e2-74ed-591e-6511-10d132f57abd,image,SR-NA_03_088_009,1981,description,person,person,Kowna Opo,kowna opo,Kowna Opo,heuristic-capitalized-sequence,,2,NVD-Nieuws No. 4.5.6 / 22 januari - 11 februari 1981,Centrum industrie ontwikkeling en exportbevordering (Index) Kowna Opo schenkt Technische bijstand volksrepubliek China aan Suriname Minister van buitenlandse zaken naar New Delhi,false,needs-review
76a68e2c-605c-4e4e-8064-7e1bf483523b::a4f5b5e2-74ed-591e-6511-10d132f57abd,76a68e2c-605c-4e4e-8064-7e1bf483523b,a4f5b5e2-74ed-591e-6511-10d132f57abd,image,SR-NA_03_088_009,1981,description,person,person,"Suriname 
Minister",suriname minister,"Suriname 
Minister",heuristic-capitalized-sequence,,2,NVD-Nieuws No. 4.5.6 / 22 januari - 11 februari 1981,na Opo schenkt Technische bijstand volksrepubliek China aan Suriname Minister van buitenlandse zaken naar New Delhi,false,needs-review
76a68e2c-605c-4e4e-8064-7e1bf483523b::a4f5b5e2-74ed-591e-6511-10d132f57abd,76a68e2c-605c-4e4e-8064-7e1bf483523b,a4f5b5e2-74ed-591e-6511-10d132f57abd,image,SR-NA_03_088_009,1981,description,person,person,New Delhi,new delhi,New Delhi,heuristic-capitalized-sequence,,2,NVD-Nieuws No. 4.5.6 / 22 januari - 11 februari 1981,ek China aan Suriname Minister van buitenlandse zaken naar New Delhi,false,needs-review
76b1a76f-d253-6447-55f5-07f3bccaeb9c::248dc062-ac73-5152-0f32-014fbca5d88d,76b1a76f-d253-6447-55f5-07f3bccaeb9c,248dc062-ac73-5152-0f32-014fbca5d88d,video,SR-NA_02_0184,‘6 juni 1968,description,person,person,Toespraak Johan Adolf Pengel,toespraak johan adolf pengel,Toespraak Johan Adolf Pengel,heuristic-capitalized-sequence,,2,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy In verband met het overlijden van Robert Kennedy hield de minister president Johan Adolf,false,needs-review
76b1a76f-d253-6447-55f5-07f3bccaeb9c::248dc062-ac73-5152-0f32-014fbca5d88d,76b1a76f-d253-6447-55f5-07f3bccaeb9c,248dc062-ac73-5152-0f32-014fbca5d88d,video,SR-NA_02_0184,‘6 juni 1968,description,person,person,Robert Kennedy,robert kennedy,Robert Kennedy,heuristic-capitalized-sequence,,2,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy In verband met het overlijden van Robert Kennedy hield de minister president Johan Adolf Pengel een toespraak op 6 juni,false,needs-review
76b1a76f-d253-6447-55f5-07f3bccaeb9c::248dc062-ac73-5152-0f32-014fbca5d88d,76b1a76f-d253-6447-55f5-07f3bccaeb9c,248dc062-ac73-5152-0f32-014fbca5d88d,video,SR-NA_02_0184,‘6 juni 1968,description,person,person,Johan Adolf Pengel,johan adolf pengel,Johan Adolf Pengel,heuristic-capitalized-sequence,,2,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy,Toespraak Johan Adolf Pengel bij overlijden Robert Kennedy In verband met het overlijden van Robert Kennedy hield de minister president Johan Adolf,false,needs-review
76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb::1608e7de-5cd5-f542-5a70-5092dd0119f7,76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb,1608e7de-5cd5-f542-5a70-5092dd0119f7,video,SR-NA_02_0058,1990,description,person,person,Bezoek Chinese,bezoek chinese,Bezoek Chinese,heuristic-capitalized-sequence,,2,Bezoek Chinese onderminister Handel Weekjournaal,Bezoek Chinese onderminister Handel Weekjournaal Aankomst Chinese onderminister van nationale economische betrekkingen en handel You Y,false,needs-review
76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb::1608e7de-5cd5-f542-5a70-5092dd0119f7,76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb,1608e7de-5cd5-f542-5a70-5092dd0119f7,video,SR-NA_02_0058,1990,description,person,person,Handel Weekjournaal,handel weekjournaal,Handel Weekjournaal,heuristic-capitalized-sequence,,2,Bezoek Chinese onderminister Handel Weekjournaal,Bezoek Chinese onderminister Handel Weekjournaal Aankomst Chinese onderminister van nationale economische betrekkingen en handel You Yan in Suriname; verwelkomd door Bu,false,needs-review
76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb::1608e7de-5cd5-f542-5a70-5092dd0119f7,76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb,1608e7de-5cd5-f542-5a70-5092dd0119f7,video,SR-NA_02_0058,1990,description,person,person,Aankomst Chinese,aankomst chinese,Aankomst Chinese,heuristic-capitalized-sequence,,2,Bezoek Chinese onderminister Handel Weekjournaal,Bezoek Chinese onderminister Handel Weekjournaal Aankomst Chinese onderminister van nationale economische betrekkingen en handel You Yan in Suriname; verwelkomd door Buitenlandse minist,false,needs-review
76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb::1608e7de-5cd5-f542-5a70-5092dd0119f7,76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb,1608e7de-5cd5-f542-5a70-5092dd0119f7,video,SR-NA_02_0058,1990,description,person,person,You Yan,you yan,You Yan,heuristic-capitalized-sequence,,2,Bezoek Chinese onderminister Handel Weekjournaal,"erminister van nationale economische betrekkingen en handel You Yan in Suriname; verwelkomd door Buitenlandse minister Eddy Sedoc. You Yan, Eddy Sedoc",false,needs-review
76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb::1608e7de-5cd5-f542-5a70-5092dd0119f7,76c93b1b-e3f3-d6d0-ffc3-5b6d696eaafb,1608e7de-5cd5-f542-5a70-5092dd0119f7,video,SR-NA_02_0058,1990,description,person,person,Eddy Sedoc,eddy sedoc,Eddy Sedoc,heuristic-capitalized-sequence,,2,Bezoek Chinese onderminister Handel Weekjournaal,"You Yan in Suriname; verwelkomd door Buitenlandse minister Eddy Sedoc. You Yan, Eddy Sedoc",false,needs-review
771755bd-ed0a-5c25-7a99-f27d081a2ddb::9a45f480-f321-818e-7ea6-b0eac2d6e0e1,771755bd-ed0a-5c25-7a99-f27d081a2ddb,9a45f480-f321-818e-7ea6-b0eac2d6e0e1,video,SR-NA_02_0037,Onbekend,description,person,person,Justitie Politie,justitie politie,Justitie Politie,heuristic-capitalized-sequence,,2,Schenking aan Justitie Politie,Schenking aan Justitie Politie Toelichting Nederlandse ambassadeur bij overhandiging van vier containers kantoormeubilair en apparatuur aan het minis,false,needs-review
771755bd-ed0a-5c25-7a99-f27d081a2ddb::9a45f480-f321-818e-7ea6-b0eac2d6e0e1,771755bd-ed0a-5c25-7a99-f27d081a2ddb,9a45f480-f321-818e-7ea6-b0eac2d6e0e1,video,SR-NA_02_0037,Onbekend,description,person,person,Toelichting Nederlandse,toelichting nederlandse,Toelichting Nederlandse,heuristic-capitalized-sequence,,2,Schenking aan Justitie Politie,Schenking aan Justitie Politie Toelichting Nederlandse ambassadeur bij overhandiging van vier containers kantoormeubilair en apparatuur aan het ministerie van Justitie en Po,false,needs-review
771755bd-ed0a-5c25-7a99-f27d081a2ddb::9a45f480-f321-818e-7ea6-b0eac2d6e0e1,771755bd-ed0a-5c25-7a99-f27d081a2ddb,9a45f480-f321-818e-7ea6-b0eac2d6e0e1,video,SR-NA_02_0037,Onbekend,description,person,person,Soeshiel Girjasing,soeshiel girjasing,Soeshiel Girjasing,heuristic-capitalized-sequence,,2,Schenking aan Justitie Politie,"apparatuur aan het ministerie van Justitie en Politie, met Soeshiel Girjasing als minister",false,needs-review
7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9::b5c6a737-eb96-c30b-6307-790a859e4b12,7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9,b5c6a737-eb96-c30b-6307-790a859e4b12,video,SR-NA_02_0867,6 mei 1988,description,person,person,Henk Arron Bouwaktiviteiten,henk arron bouwaktiviteiten,Henk Arron Bouwaktiviteiten,heuristic-capitalized-sequence,,2,VP Henk Arron Bouwaktiviteiten toegenomen,"VP Henk Arron Bouwaktiviteiten toegenomen Vicepresident Henck Arron vindt dat bouwactiviteiten aanmerkelijk zijn toegenomen Regering, economie",false,needs-review
7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9::b5c6a737-eb96-c30b-6307-790a859e4b12,7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9,b5c6a737-eb96-c30b-6307-790a859e4b12,video,SR-NA_02_0867,6 mei 1988,description,person,person,Vicepresident Henck Arron,vicepresident henck arron,Vicepresident Henck Arron,heuristic-capitalized-sequence,,2,VP Henk Arron Bouwaktiviteiten toegenomen,"VP Henk Arron Bouwaktiviteiten toegenomen Vicepresident Henck Arron vindt dat bouwactiviteiten aanmerkelijk zijn toegenomen Regering, economie",false,needs-review
775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e::4941584b-25e0-83ef-c0ee-c3c10d55fd09,775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e,4941584b-25e0-83ef-c0ee-c3c10d55fd09,video,SR-NA_02_0879,1990,description,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Parlementarier Frank Playfair over devaluatie munt,Frank Playfair geeft in De Nationale Assemblee aan de Gravenstraat een relaas over de devaluatie in Suriname,true,high-precision
775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e::4941584b-25e0-83ef-c0ee-c3c10d55fd09,775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e,4941584b-25e0-83ef-c0ee-c3c10d55fd09,video,SR-NA_02_0879,1990,description,person,person,Parlementarier Frank Playfair,parlementarier frank playfair,Parlementarier Frank Playfair,heuristic-capitalized-sequence,,2,Parlementarier Frank Playfair over devaluatie munt,Parlementarier Frank Playfair over devaluatie munt Frank Playfair geeft in De Nationale Assemblee aan de Gravenstraat een relaas over de devaluatie i,false,needs-review
775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e::4941584b-25e0-83ef-c0ee-c3c10d55fd09,775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e,4941584b-25e0-83ef-c0ee-c3c10d55fd09,video,SR-NA_02_0879,1990,description,person,person,Frank Playfair,frank playfair,Frank Playfair,heuristic-capitalized-sequence,,2,Parlementarier Frank Playfair over devaluatie munt,Parlementarier Frank Playfair over devaluatie munt Frank Playfair geeft in De Nationale Assemblee aan de Gravenstraat een relaas over de devaluatie i,false,needs-review
775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e::4941584b-25e0-83ef-c0ee-c3c10d55fd09,775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e,4941584b-25e0-83ef-c0ee-c3c10d55fd09,video,SR-NA_02_0879,1990,description,person,person,Nationale Assemblee,nationale assemblee,Nationale Assemblee,heuristic-capitalized-sequence,,2,Parlementarier Frank Playfair over devaluatie munt,nk Playfair over devaluatie munt Frank Playfair geeft in De Nationale Assemblee aan de Gravenstraat een relaas over de devaluatie in Suriname Regering,false,needs-review
77824c86-aa30-b358-4e32-d60339990fa2::a19c4879-978c-de8b-deeb-4d4daae2e639,77824c86-aa30-b358-4e32-d60339990fa2,a19c4879-978c-de8b-deeb-4d4daae2e639,video,SR-NA_02_0041,Onbekend,description,person,person,Larry Miller,larry miller,Larry Miller,heuristic-capitalized-sequence,,2,OAS-deskundige Larry Miller,OAS-deskundige Larry Miller Interview met OAS-deskundige Larry Miller,false,needs-review
77ab3e48-f1bb-5c1e-9d1a-3a1785d40118::c952ae36-e854-3e9b-7e46-20fec9d84720,77ab3e48-f1bb-5c1e-9d1a-3a1785d40118,c952ae36-e854-3e9b-7e46-20fec9d84720,image,SR-NA_01_0398,1987,description,person,person,Verjaardag Cecil Zandwijken,verjaardag cecil zandwijken,Verjaardag Cecil Zandwijken,heuristic-capitalized-sequence,,2,Verjaardag Cecil Zandwijken,Verjaardag Cecil Zandwijken Verjaardag Cecil Zandwijken BuZa,false,needs-review
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,video,SR-NA_02_0065,1990,description,person,person,Luchtvaartverdrag Suriname Nederland Weekjournaal,luchtvaartverdrag suriname nederland weekjournaal,Luchtvaartverdrag Suriname Nederland Weekjournaal,heuristic-capitalized-sequence,,2,Luchtvaartverdrag Suriname Nederland Weekjournaal,Luchtvaartverdrag Suriname Nederland Weekjournaal Suriname en Nederland ondertekenen een nieuwe luchtvaart overeenkomst. Minister Ewald Grep van Economische Zaken en amb,false,needs-review
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,video,SR-NA_02_0065,1990,description,person,person,Minister Ewald Grep,minister ewald grep,Minister Ewald Grep,heuristic-capitalized-sequence,,2,Luchtvaartverdrag Suriname Nederland Weekjournaal,"Nederland ondertekenen een nieuwe luchtvaart overeenkomst. Minister Ewald Grep van Economische Zaken en ambassadeur Pieter Koch waren de ondertekenaars. Ewald Grep, Economische Zaken",false,needs-review
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,video,SR-NA_02_0065,1990,description,person,person,Economische Zaken,economische zaken,Economische Zaken,heuristic-capitalized-sequence,,2,Luchtvaartverdrag Suriname Nederland Weekjournaal,"een nieuwe luchtvaart overeenkomst. Minister Ewald Grep van Economische Zaken en ambassadeur Pieter Koch waren de ondertekenaars. Ewald Grep, Economische Zaken",false,needs-review
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,video,SR-NA_02_0065,1990,description,person,person,Pieter Koch,pieter koch,Pieter Koch,heuristic-capitalized-sequence,,2,Luchtvaartverdrag Suriname Nederland Weekjournaal,"t. Minister Ewald Grep van Economische Zaken en ambassadeur Pieter Koch waren de ondertekenaars. Ewald Grep, Economische Zaken",false,needs-review
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,video,SR-NA_02_0065,1990,description,person,person,Ewald Grep,ewald grep,Ewald Grep,heuristic-capitalized-sequence,,2,Luchtvaartverdrag Suriname Nederland Weekjournaal,"d ondertekenen een nieuwe luchtvaart overeenkomst. Minister Ewald Grep van Economische Zaken en ambassadeur Pieter Koch waren de ondertekenaars. Ewald Grep, Economische Zaken",false,needs-review
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,video,SR-NA_02_1010_001,augustus 2001,description,person,person,Suriname Trinidad,suriname trinidad,Suriname Trinidad,heuristic-capitalized-sequence,,2,Cultureel optreden Carnaval op de pier van Torarica-deel01,eden Carnaval op de pier van Torarica-deel01 De organisatie Suriname Trinidad and Tobago International Carnival and Arts Stichting (STICAS) zal voor het eerst groot Carnaval feest vieren in Surinam,false,needs-review
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,video,SR-NA_02_1010_001,augustus 2001,description,person,person,Tobago International Carnival,tobago international carnival,Tobago International Carnival,heuristic-capitalized-sequence,,2,Cultureel optreden Carnaval op de pier van Torarica-deel01,"er van Torarica-deel01 De organisatie Suriname Trinidad and Tobago International Carnival and Arts Stichting (STICAS) zal voor het eerst groot Carnaval feest vieren in Suriname, van 12-19 augustus 2001. De Lou",false,needs-review
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,video,SR-NA_02_1010_001,augustus 2001,description,person,person,Arts Stichting,arts stichting,Arts Stichting,heuristic-capitalized-sequence,,2,Cultureel optreden Carnaval op de pier van Torarica-deel01,"tie Suriname Trinidad and Tobago International Carnival and Arts Stichting (STICAS) zal voor het eerst groot Carnaval feest vieren in Suriname, van 12-19 augustus 2001. De Lounge hiervan werd ge",false,needs-review
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,video,SR-NA_02_1010_001,augustus 2001,description,person,person,Casino Torarica,casino torarica,Casino Torarica,heuristic-capitalized-sequence,,2,Cultureel optreden Carnaval op de pier van Torarica-deel01,"01. De Lounge hiervan werd gehouden op de Pier van Hotel en Casino Torarica met toespraken van de voorzitter van STICAS Dr. Wilson, een lid van de STICAS meneer A Fong en een vertegenwoordiger va",false,needs-review
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,video,SR-NA_02_1010_001,augustus 2001,description,person,person,Transport Communicatie,transport communicatie,Transport Communicatie,heuristic-capitalized-sequence,,2,Cultureel optreden Carnaval op de pier van Torarica-deel01,neer A Fong en een vertegenwoordiger van het ministerie van Transport Communicatie en Toerisme mevrouw MarlŠne Harris,false,needs-review
78a16f96-1519-e4b7-e710-2d18bd201708::77e41943-2d08-1c14-0bc8-3245c3dea74b,78a16f96-1519-e4b7-e710-2d18bd201708,77e41943-2d08-1c14-0bc8-3245c3dea74b,video,SR-NA_02_0627,27 maart 1988,description,person,person,Aloysius Zichem,aloysius zichem,Aloysius Zichem,heuristic-capitalized-sequence,,2,Vraaggesprek met monseigneur Aloysius Zichem over vrede,Vraaggesprek met monseigneur Aloysius Zichem over vrede Bisschop Zichem over de rol van het CCK in het vredesproces Religie,false,needs-review
78a16f96-1519-e4b7-e710-2d18bd201708::77e41943-2d08-1c14-0bc8-3245c3dea74b,78a16f96-1519-e4b7-e710-2d18bd201708,77e41943-2d08-1c14-0bc8-3245c3dea74b,video,SR-NA_02_0627,27 maart 1988,description,person,person,Bisschop Zichem,bisschop zichem,Bisschop Zichem,heuristic-capitalized-sequence,,2,Vraaggesprek met monseigneur Aloysius Zichem over vrede,Vraaggesprek met monseigneur Aloysius Zichem over vrede Bisschop Zichem over de rol van het CCK in het vredesproces Religie,false,needs-review
78e67699-6827-4d69-cbb4-7512694b8e29::b04f1ee0-7a47-63ab-cdd9-cddae3018d5a,78e67699-6827-4d69-cbb4-7512694b8e29,b04f1ee0-7a47-63ab-cdd9-cddae3018d5a,image,SR-NA_01_0119,23-08-1969,description,person,person,Aankomst Def Pol,aankomst def pol,Aankomst Def Pol,heuristic-capitalized-sequence,,2,Aankomst Def Pol (metadata onduidelijk),Aankomst Def Pol (metadata onduidelijk) Aankomst Def Pol. man v. Dans op Zanderij (metadata onduidelijk) Ministerie van Justitie en Pol,false,needs-review
78e67699-6827-4d69-cbb4-7512694b8e29::b04f1ee0-7a47-63ab-cdd9-cddae3018d5a,78e67699-6827-4d69-cbb4-7512694b8e29,b04f1ee0-7a47-63ab-cdd9-cddae3018d5a,image,SR-NA_01_0119,23-08-1969,description,person,person,Minister Jnan Adhin,minister jnan adhin,Minister Jnan Adhin,heuristic-capitalized-sequence,,2,Aankomst Def Pol (metadata onduidelijk),"duidelijk) Ministerie van Justitie en Politie , Ministers , Minister Jnan Adhin , Zanderij , V. Dans",false,needs-review
7913d8e5-1f2f-8dd7-4892-52230bc2b4ce::fb6925d6-6f03-194d-31ca-aeab5ee29b43,7913d8e5-1f2f-8dd7-4892-52230bc2b4ce,fb6925d6-6f03-194d-31ca-aeab5ee29b43,video,SR-NA_02_0575,7 oktober 1988,description,person,person,Badrissein Sital,badrissein sital,Badrissein Sital,heuristic-capitalized-sequence,,2,Persconferentie commandant Badrissein Sital,Persconferentie commandant Badrissein Sital Persconferentie van commandant Badrissein Sital over de slechte situatie in de rijstsector. Sital was de coördinator va,false,needs-review
795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b::6bbe11db-189f-ae69-27fe-d0e2b430ea20,795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b,6bbe11db-189f-ae69-27fe-d0e2b430ea20,video,SR-NA_02_0817,14-01-1994,description,person,person,Beediging Eddy Sedoc,beediging eddy sedoc,Beediging Eddy Sedoc,heuristic-capitalized-sequence,,2,Beediging Eddy Sedoc tot ambassadeur,Beediging Eddy Sedoc tot ambassadeur Eddy Sedoc wordt beedigd tot Ambassadeur van Republiek Suriname door president Ronald Venetiaan. Sedoc,false,needs-review
795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b::6bbe11db-189f-ae69-27fe-d0e2b430ea20,795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b,6bbe11db-189f-ae69-27fe-d0e2b430ea20,video,SR-NA_02_0817,14-01-1994,description,person,person,Eddy Sedoc,eddy sedoc,Eddy Sedoc,heuristic-capitalized-sequence,,2,Beediging Eddy Sedoc tot ambassadeur,Beediging Eddy Sedoc tot ambassadeur Eddy Sedoc wordt beedigd tot Ambassadeur van Republiek Suriname door president Ronald Venetiaan. Sedoc,false,needs-review
795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b::6bbe11db-189f-ae69-27fe-d0e2b430ea20,795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b,6bbe11db-189f-ae69-27fe-d0e2b430ea20,video,SR-NA_02_0817,14-01-1994,description,person,person,Republiek Suriname,republiek suriname,Republiek Suriname,heuristic-capitalized-sequence,,2,Beediging Eddy Sedoc tot ambassadeur,ot ambassadeur Eddy Sedoc wordt beedigd tot Ambassadeur van Republiek Suriname door president Ronald Venetiaan. Sedoc wordt gedetacheerd in Caracas Venezuela Regering,false,needs-review
